method,hold_days,return_pct,stopped,risk_pct,entry_price,symbol
Fixed 2.0%,10,3.4791918138239035,False,1.9999999999999982,1494.5999755859375,RELIANCE.NS
Fixed 2.5%,10,3.4791918138239035,False,2.5000000000000093,1494.5999755859375,RELIANCE.NS
Fixed 3.0%,10,3.4791918138239035,False,3.000000000000005,1494.5999755859375,RELIANCE.NS
Fixed 4.0%,10,3.4791918138239035,False,3.9999999999999964,1494.5999755859375,RELIANCE.NS
Fixed 5.0%,10,3.4791918138239035,False,5.000000000000003,1494.5999755859375,RELIANCE.NS
Fixed 7.0%,10,3.4791918138239035,False,7.000000000000001,1494.5999755859375,RELIANCE.NS
Fixed 10.0%,10,3.4791918138239035,False,9.999999999999991,1494.5999755859375,RELIANCE.NS
Structural (retest low),10,3.4791918138239035,False,7.466879259260409,1494.5999755859375,RELIANCE.NS
1.0x ATR,10,3.4791918138239035,False,1.4327805795118367,1494.5999755859375,RELIANCE.NS
1.5x ATR,10,3.4791918138239035,False,2.149170869267748,1494.5999755859375,RELIANCE.NS
2.0x ATR,10,3.4791918138239035,False,2.8655611590236583,1494.5999755859375,RELIANCE.NS
2.5x ATR,10,3.4791918138239035,False,3.581951448779569,1494.5999755859375,RELIANCE.NS
Fixed 1.0%,3,-1.0,True,1.0,1573.699951171875,RELIANCE.NS
Fixed 1.5%,3,-1.5,True,1.5,1573.699951171875,RELIANCE.NS
Fixed 2.0%,3,-2.0,True,2.0,1573.699951171875,RELIANCE.NS
Fixed 2.5%,3,-2.5,True,2.5,1573.699951171875,RELIANCE.NS
Fixed 3.0%,3,-3.0,True,3.0,1573.699951171875,RELIANCE.NS
Fixed 4.0%,3,-4.0,True,4.0,1573.699951171875,RELIANCE.NS
Fixed 5.0%,3,-4.200290883704695,False,5.0,1573.699951171875,RELIANCE.NS
Fixed 7.0%,3,-4.200290883704695,False,7.000000000000001,1573.699951171875,RELIANCE.NS
Fixed 10.0%,3,-4.200290883704695,False,10.0,1573.699951171875,RELIANCE.NS
Structural (retest low),3,-3.5648457346752767,True,3.5648457346752767,1573.699951171875,RELIANCE.NS
1.0x ATR,3,-1.2512483973325035,True,1.2512483973325035,1573.699951171875,RELIANCE.NS
1.5x ATR,3,-1.8768725959987624,True,1.8768725959987624,1573.699951171875,RELIANCE.NS
2.0x ATR,3,-2.502496794665007,True,2.502496794665007,1573.699951171875,RELIANCE.NS
2.5x ATR,3,-3.128120993331266,True,3.128120993331266,1573.699951171875,RELIANCE.NS
Fixed 1.0%,4,-1.0,True,1.0,1573.699951171875,RELIANCE.NS
Fixed 1.5%,4,-1.5,True,1.5,1573.699951171875,RELIANCE.NS
Fixed 2.0%,4,-2.0,True,2.0,1573.699951171875,RELIANCE.NS
Fixed 2.5%,4,-2.5,True,2.5,1573.699951171875,RELIANCE.NS
Fixed 3.0%,4,-3.0,True,3.0,1573.699951171875,RELIANCE.NS
Fixed 4.0%,4,-4.0,True,4.0,1573.699951171875,RELIANCE.NS
Fixed 5.0%,4,-4.416343785754456,False,5.0,1573.699951171875,RELIANCE.NS
Fixed 7.0%,4,-4.416343785754456,False,7.000000000000001,1573.699951171875,RELIANCE.NS
Fixed 10.0%,4,-4.416343785754456,False,10.0,1573.699951171875,RELIANCE.NS
Structural (retest low),4,-3.5648457346752767,True,3.5648457346752767,1573.699951171875,RELIANCE.NS
1.0x ATR,4,-1.2512483973325035,True,1.2512483973325035,1573.699951171875,RELIANCE.NS
1.5x ATR,4,-1.8768725959987624,True,1.8768725959987624,1573.699951171875,RELIANCE.NS
2.0x ATR,4,-2.502496794665007,True,2.502496794665007,1573.699951171875,RELIANCE.NS
2.5x ATR,4,-3.128120993331266,True,3.128120993331266,1573.699951171875,RELIANCE.NS
Fixed 1.0%,5,-1.0,True,1.0,1573.699951171875,RELIANCE.NS
Fixed 1.5%,5,-1.5,True,1.5,1573.699951171875,RELIANCE.NS
Fixed 2.0%,5,-2.0,True,2.0,1573.699951171875,RELIANCE.NS
Fixed 2.5%,5,-2.5,True,2.5,1573.699951171875,RELIANCE.NS
Fixed 3.0%,5,-3.0,True,3.0,1573.699951171875,RELIANCE.NS
Fixed 4.0%,5,-4.0,True,4.0,1573.699951171875,RELIANCE.NS
Fixed 5.0%,5,-5.0,True,5.0,1573.699951171875,RELIANCE.NS
Fixed 7.0%,5,-6.551437935113541,False,7.000000000000001,1573.699951171875,RELIANCE.NS
Fixed 10.0%,5,-6.551437935113541,False,10.0,1573.699951171875,RELIANCE.NS
Structural (retest low),5,-3.5648457346752767,True,3.5648457346752767,1573.699951171875,RELIANCE.NS
1.0x ATR,5,-1.2512483973325035,True,1.2512483973325035,1573.699951171875,RELIANCE.NS
1.5x ATR,5,-1.8768725959987624,True,1.8768725959987624,1573.699951171875,RELIANCE.NS
2.0x ATR,5,-2.502496794665007,True,2.502496794665007,1573.699951171875,RELIANCE.NS
2.5x ATR,5,-3.128120993331266,True,3.128120993331266,1573.699951171875,RELIANCE.NS
Fixed 1.0%,6,-1.0,True,1.0,1573.699951171875,RELIANCE.NS
Fixed 1.5%,6,-1.5,True,1.5,1573.699951171875,RELIANCE.NS
Fixed 2.0%,6,-2.0,True,2.0,1573.699951171875,RELIANCE.NS
Fixed 2.5%,6,-2.5,True,2.5,1573.699951171875,RELIANCE.NS
